response time (ms), current time, seed
115.390974, 1855001.762463, 1755815011
115.390136, 1860000.425239, 2073280288
115.440354, 1865000.538350, 946735981
115.462711, 1870004.559712, 1323302881
115.500247, 1875000.560437, 2106863422
115.494990, 1880001.387817, 966949746
115.465892, 1885005.413366, 1761694412
115.445391, 1890007.156366, 1875275555
115.444494, 1895000.129405, 269333468
115.471879, 1900004.946516, 1774261262
115.454575, 1905000.863154, 1206371425
115.437584, 1910000.994953, 1513769398
115.454246, 1915004.142326, 1713853909
115.447539, 1920004.572988, 334009830
115.447916, 1925008.211918, 1478650991
115.457402, 1930000.304932, 610565244
115.442689, 1935000.420986, 2036221783
115.447002, 1940000.920556, 1594109579
115.443384, 1945001.038374, 1231227113
115.437331, 1950008.509433, 1965957727
115.445248, 1955001.604572, 247148714
115.458511, 1960000.276825, 972447372
115.472378, 1965001.967953, 506698359
115.443390, 1970003.213494, 1858621120
115.439102, 1975000.287620, 1873869858
115.469224, 1980024.921793, 1509475689
115.480397, 1985008.092222, 1602071712
115.472104, 1990002.018680, 1245911698
115.471425, 1995007.779981, 516669138
115.481815, 2000000.695148, 292442474
115.518156, 2005004.403077, 646205939
115.523479, 2010002.826305, 1326367669
115.518606, 2015002.388358, 1428873175
115.565495, 2020001.430024, 1561629651
115.556785, 2025000.591286, 336685213
115.574906, 2030010.119675, 1470016437
115.564329, 2035000.218163, 809554624
115.567480, 2040000.365301, 1585204795
115.578105, 2045002.525798, 499757628
115.560012, 2050000.298343, 1426324480
115.590767, 2055001.645227, 721928851
115.627696, 2060000.624672, 1631671504
115.632135, 2065003.015720, 1250664778
115.636655, 2070012.345256, 935522548
115.615819, 2075005.453939, 1880247472
115.634906, 2080002.473760, 1644887374
115.674749, 2085002.045219, 1924743706
115.669374, 2090009.934407, 982634127
115.663184, 2095001.468592, 581800749
115.676109, 2100000.427821, 32801591
115.685853, 2105005.426361, 1255225374
115.717275, 2110001.160543, 990023291
115.734278, 2115017.079303, 1543325677
115.726264, 2120001.922204, 1116647053
115.721262, 2125000.628476, 321739534
115.702509, 2130001.061490, 260938480
115.702918, 2135001.567024, 310332234
115.708289, 2140000.517167, 503671222
115.716646, 2145008.778175, 1439461322
115.710655, 2150005.329390, 388890835
115.724141, 2155004.104969, 1102373756
115.763153, 2160015.812787, 128953000
115.775503, 2165000.798943, 361194575
115.752807, 2170000.477039, 112303167
115.747496, 2175003.776915, 1229614561
115.730443, 2180000.182769, 939245042
115.749352, 2185006.829489, 1425172995
115.785708, 2190026.146153, 1642704748
115.754717, 2195010.452213, 1080553506
115.756267, 2200009.544441, 1835486958
115.745154, 2205001.650784, 240345429
115.729858, 2210001.404677, 1186535427
115.742280, 2215005.441297, 291284554
115.749205, 2220005.332289, 1335507912
115.733738, 2225000.759439, 1452067932
115.776351, 2230012.849078, 723271108
115.779655, 2235003.363424, 1173945144
115.793144, 2240012.796154, 1906463442
115.809990, 2245005.454767, 815706455
115.803461, 2250000.847645, 1948866199
115.787284, 2255001.579412, 2098047877
115.790323, 2260001.456828, 1151317467
115.797383, 2265000.665710, 1002724410
115.803786, 2270001.894834, 1287153953
115.783997, 2275002.828134, 1443297266
115.811771, 2280007.713652, 339373495
115.790980, 2285001.583615, 1714161681
115.782403, 2290009.829539, 1285243595
115.776055, 2295004.088780, 899928096
115.807414, 2300005.263090, 1728442325
115.774199, 2305002.746048, 1961773865
115.785493, 2310003.751022, 1017734539
115.786400, 2315007.870673, 593374717
115.794057, 2320011.760358, 1219522377
115.779697, 2325001.257145, 1694788023
115.774689, 2330015.134339, 538482773
115.758519, 2335002.582570, 826743780
115.766808, 2340013.668448, 2070325842
115.790494, 2345004.658054, 715704042
115.797625, 2350000.439147, 1200970443
115.792784, 2355002.010631, 1896232131
115.779551, 2360000.082272, 282999226
115.794553, 2365005.607193, 1356163445
115.790075, 2370001.875260, 2086810715
115.800862, 2375003.217180, 347337628
115.792192, 2380000.401043, 655276676
115.777960, 2385006.537190, 2133548880
115.812084, 2390001.592883, 1962486625
115.840551, 2395013.118726, 962423874
115.826009, 2400002.721646, 309689998
115.850313, 2405002.536639, 56548559
115.834237, 2410001.701208, 2017866782
115.824698, 2415000.709572, 2143993659
115.822425, 2420002.372723, 711961978
115.847123, 2425014.176665, 1320454327
115.850633, 2430001.390997, 1279062355
115.842715, 2435002.438170, 1578869126
115.845132, 2440001.045883, 1534530281
115.844025, 2445003.874321, 722703598
115.846996, 2450002.491576, 2076373105
115.840324, 2455000.909755, 1179293597
115.824496, 2460003.133875, 1784866220
115.823446, 2465001.333737, 1145424957
115.814470, 2470008.125546, 710627733
115.809157, 2475001.739010, 294624410
115.837620, 2480001.250752, 510362611
115.864485, 2485004.088770, 643285139
115.872424, 2490006.180366, 714395625
115.863520, 2495001.215050, 314558230
115.878697, 2500003.344444, 1344569066
115.877292, 2505000.219899, 567204800
115.892887, 2510002.946272, 1378462760
115.903295, 2515003.406519, 1434441720
115.892288, 2520001.095472, 475082639
115.890570, 2525001.592820, 1512184883
115.885531, 2530002.350316, 1236781957
115.876610, 2535001.931472, 344491069
115.869097, 2540002.273666, 1926470971
115.872769, 2545006.851346, 1691930080
115.856313, 2550000.930566, 287785770
115.853649, 2555010.513810, 960890461
115.838975, 2560000.347213, 1736584433
115.858842, 2565000.594590, 524581229
115.873874, 2570008.341207, 589676997
115.853472, 2575002.777239, 1592127597
115.836449, 2580002.787105, 1625606152
115.834505, 2585001.806064, 1412375654
115.838011, 2590002.956545, 977464211
115.839343, 2595007.226009, 1566215480
115.839269, 2600000.852824, 1562729365
115.847431, 2605000.250682, 378567716
115.863733, 2610009.610173, 1603280037
115.865512, 2615002.602637, 1368153814
115.864139, 2620002.127733, 449097525
115.865230, 2625001.811778, 1507299749
115.880694, 2630010.088139, 518798335
115.886615, 2635000.695986, 2084508590
115.897634, 2640005.640022, 2071853558
115.873155, 2645002.617310, 1392520593
115.878297, 2650003.451146, 2053054237
115.857080, 2655000.017906, 1763158986
115.845747, 2660001.127479, 140666523
115.863682, 2665000.619991, 285357490
115.894635, 2670003.064447, 692978806
115.894448, 2675003.649025, 1448569391
115.892680, 2680000.898480, 1886049807
115.879363, 2685001.218594, 1850760328
115.873127, 2690006.627659, 1010582781
115.864116, 2695001.077176, 1887177303
115.868739, 2700002.264016, 1506206902
115.846561, 2705006.540096, 78386785
115.854519, 2710002.382315, 1458929925
115.880626, 2715000.455102, 1704386469
115.889606, 2720003.594481, 873671700
115.874552, 2725000.791367, 735309510
115.878283, 2730001.953209, 225634370
115.897424, 2735002.487295, 1712702829
115.898631, 2740010.919513, 951821583
115.883029, 2745001.129432, 1961371586
115.889952, 2750006.661179, 1533707844
115.876639, 2755004.950940, 498721431
115.871599, 2760001.142802, 812969142
115.879184, 2765003.861898, 847372327
115.892318, 2770004.228526, 1480305565
115.886298, 2775000.557184, 846050251
115.917059, 2780001.047878, 513405435
115.911007, 2785004.794153, 1929566143
115.907322, 2790000.197891, 163635507
115.914688, 2795000.226993, 596020500
115.914577, 2800000.811010, 400445848
115.917370, 2805004.268541, 1236825412
115.917280, 2810001.858791, 357410514
115.912274, 2815001.445756, 1838129059
115.924747, 2820006.082284, 1926174348
115.939849, 2825004.115803, 644732919
115.940560, 2830000.754885, 1078256353
115.936054, 2835002.899081, 1048985386
115.922446, 2840006.955416, 969974692
115.927660, 2845001.612514, 407503706
115.913433, 2850001.881092, 1375445773
115.917935, 2855000.416087, 652877295
115.906187, 2860000.370535, 910034459
115.911143, 2865004.704183, 1451751662
115.907723, 2870001.700335, 497460123
115.899573, 2875004.824434, 592427997
115.883287, 2880000.924153, 1323597459
115.883824, 2885003.837714, 2052951180
115.878622, 2890003.370229, 1127199980
115.859630, 2895001.761356, 73272292
115.868277, 2900002.071476, 1780195173
115.873167, 2905005.650836, 407913596
115.864600, 2910003.971531, 123744021
115.871614, 2915001.193283, 764834536
115.867693, 2920000.289574, 969900199
115.876048, 2925008.332511, 1882445042
115.868597, 2930004.297799, 1884173078
115.876637, 2935001.551055, 92526720
115.878340, 2940001.907226, 458217916
115.879299, 2945001.889108, 1578660199
115.894270, 2950002.600205, 335518806
115.942462, 2955004.028244, 981101790
115.942241, 2960002.445010, 116321005
115.936075, 2965002.259377, 1752102275
115.936886, 2970001.856603, 599055640
115.923623, 2975002.509161, 1993318011
115.914324, 2980003.215882, 1698561778
115.939336, 2985002.121323, 1885425413
115.938342, 2990002.612873, 855717693
115.948421, 2995003.076335, 1783932532
115.945930, 3000001.870477, 844381683
115.955726, 3005007.933466, 1436312945
115.957474, 3010000.335471, 503002018
115.960473, 3015000.660931, 317593721
115.970155, 3020003.200014, 840288716
115.957817, 3025001.371415, 67430952
115.953926, 3030001.314321, 1287863281
115.947067, 3035002.538185, 1009830095
115.924097, 3040004.730661, 1194707935
115.921477, 3045013.482143, 33412954
115.902352, 3050004.526999, 674819787
115.898556, 3055000.806542, 1279942268
115.885311, 3060009.982407, 458269955
115.900601, 3065018.883459, 1367617874
115.916181, 3070012.706008, 105992207
115.904958, 3075001.352122, 658645771
115.889027, 3080000.568852, 1079714219
115.912844, 3085000.735806, 379001760
115.915779, 3090001.228977, 48859665
115.905161, 3095001.777612, 1950726264
115.915243, 3100004.507772, 1165690873
115.917631, 3105001.588727, 1271560186
115.919218, 3110006.483902, 922257783
115.910896, 3115001.955207, 230264539
115.915248, 3120006.149892, 1318157531
115.917141, 3125006.547196, 938458277
115.920890, 3130001.390398, 186308597
115.925493, 3135000.127740, 340934057
115.917527, 3140000.543421, 373771778
115.908222, 3145003.424262, 1525731033
115.917638, 3150000.048244, 633738352
115.911011, 3155006.934216, 1198078635
115.905669, 3160002.469232, 745272656
115.887694, 3165000.875165, 1973718811
115.896477, 3170010.318265, 82371586
115.883039, 3175003.470606, 2002462626
115.869764, 3180005.326066, 1232928255
115.885201, 3185003.072714, 1803143442
115.876764, 3190004.900844, 1056632966
115.867602, 3195004.533130, 157651230
115.868134, 3200000.561342, 1352440983
115.890399, 3205000.649344, 1318521556
115.884612, 3210000.321324, 18306024
115.886666, 3215000.232612, 947572331
115.872295, 3220000.313408, 199122690
115.863097, 3225000.304099, 970431553
115.855467, 3230003.434270, 50878695
115.857734, 3235005.136728, 432062836
115.873041, 3240002.635434, 1300455265
115.891503, 3245000.425965, 799974445
115.892669, 3250003.763048, 737592921
115.893101, 3255000.036766, 493097874
115.888428, 3260003.869129, 1301159710
115.877436, 3265001.694208, 323155723
115.871561, 3270004.013400, 1252734903
115.873787, 3275005.745594, 864017808
115.872627, 3280000.157027, 884405760
115.867834, 3285001.162165, 1318790418
115.862415, 3290003.022247, 301469983
115.846503, 3295000.571617, 2066944788
115.845369, 3300000.591685, 1488822564
115.836194, 3305001.761010, 321002306
115.836033, 3310003.510209, 434146317
115.828720, 3315002.939268, 829532876
115.813823, 3320003.838948, 1549436601
115.848465, 3325003.320935, 1702753124
115.868284, 3330000.384464, 51079245
115.855349, 3335000.253610, 1213063837
115.846726, 3340001.699064, 626642342
115.824503, 3345000.954074, 2107488338
115.830739, 3350000.810227, 220299557
115.819242, 3355001.095329, 199784445
115.835756, 3360005.125953, 183339807
115.844814, 3365000.206192, 2146717243
115.840198, 3370005.635641, 1074126196
115.849053, 3375000.672144, 42374918
115.839319, 3380005.075675, 277664673
115.816950, 3385001.211231, 1369627692
115.791635, 3390002.604592, 436594447
115.798795, 3395002.580931, 1465859253
115.814695, 3400000.565173, 86111078
115.807579, 3405009.451286, 882156318
115.810928, 3410000.571226, 736584617
115.819542, 3415006.909194, 859360917
115.833390, 3420011.116610, 1628571407
115.844009, 3425003.350221, 1482837137
115.849493, 3430000.196358, 1650189458
115.839558, 3435000.700823, 691914314
115.840192, 3440012.163417, 185636733
115.832852, 3445000.667335, 1980104419
115.824097, 3450008.357407, 1826766290
115.813660, 3455012.227416, 1027366519
115.850021, 3460001.565050, 913190581
115.872962, 3465007.163552, 1835792984
115.870394, 3470001.955524, 65052991
115.880599, 3475019.629815, 667860553
115.867190, 3480000.820886, 1888980652
115.853451, 3485001.127916, 930874114
115.865231, 3490005.470743, 1861888672
115.878088, 3495002.943555, 918630590
115.868646, 3500011.500506, 1837710953
115.858478, 3505008.124951, 1203419471
115.858676, 3510008.206662, 366403473
115.852865, 3515001.661661, 1426631054
115.844649, 3520001.217933, 715871535
115.850533, 3525000.805176, 1103277160
115.861543, 3530015.237808, 2018715028
115.873572, 3535008.711042, 1132062187
115.872644, 3540000.900816, 2125480724
115.871225, 3545001.426532, 227229980
115.870922, 3550007.414046, 2089407909
115.879891, 3555000.295014, 424413004
115.881669, 3560012.504655, 389192329
115.883030, 3565006.956673, 1275295519
115.867207, 3570001.004360, 230134542
115.875464, 3575000.430368, 461799186
115.871679, 3580009.465822, 1660348150
115.867441, 3585009.432219, 1263654343
115.873515, 3590002.111920, 266541111
115.883192, 3595000.593202, 956782524
89.545777, 410.373934, 1018873075
113.791855, 5003.556225, 311294914
123.294758, 10009.023016, 1114097811
118.900167, 15000.939324, 1388690524
119.266823, 20001.341888, 2122352415
119.145352, 25002.973029, 1275605526
118.204089, 30001.360726, 899773126
118.010512, 35001.254058, 2063305018
115.926774, 40000.073949, 325805784
115.227415, 45008.241249, 124872422
115.696175, 50000.357400, 714414475
115.667587, 55001.863439, 582430804
115.545492, 60001.131176, 1643996877
116.680055, 65004.805608, 104228784
116.750892, 70001.297727, 1527799544
116.966848, 75003.787764, 730923314
116.900013, 80003.634130, 695450134
116.803046, 85002.306653, 230069197
116.096838, 90001.282326, 1710950805
115.977605, 95002.266251, 679647650
116.720325, 100001.356708, 1676168929
116.627041, 105001.918375, 1897237557
116.299584, 110004.996506, 1325982736
116.094344, 115002.930732, 483558200
116.408447, 120001.046987, 1611198318
116.239087, 125000.242455, 343370235
115.844506, 130002.265327, 1860217908
116.278864, 135016.881895, 1034702334
115.822224, 140009.274857, 1760276957
115.365263, 145009.403038, 180753489
115.974709, 150002.393997, 1119243416
115.916003, 155012.794275, 1586152488
115.903322, 160007.167962, 426320775
115.692202, 165000.817076, 1127966690
115.503658, 170010.358140, 1023736643
115.765345, 175000.708384, 1589865070
115.676602, 180003.784033, 1908444757
115.695740, 185000.793259, 1502475783
115.644852, 190003.775435, 1594144077
115.502120, 195001.292042, 710718967
115.550084, 200005.281629, 1378966199
115.420286, 205007.773040, 2014442704
115.842926, 210006.305222, 1239357971
115.827380, 215000.467996, 1483694331
115.901152, 220000.165910, 876509267
115.878509, 225000.874270, 41134702
115.772037, 230011.926285, 2147337721
115.992474, 235003.085552, 1436016166
116.067970, 240021.267551, 791426075
116.104935, 245001.799627, 355971470
115.960361, 250007.340995, 872077821
115.966984, 255000.165288, 988619544
116.199737, 260001.357412, 1582774764
116.300079, 265000.840247, 1024540550
116.154023, 270005.858675, 1113175537
116.357286, 275011.507487, 325625806
116.299379, 280008.268227, 734506977
116.268924, 285001.438236, 1349461614
116.546635, 290000.874242, 397727558
116.547218, 295004.853077, 2104271224
116.327895, 300001.746560, 2042874635
116.197474, 305000.346767, 1559252112
116.073386, 310004.673716, 657880094
116.116946, 315001.654037, 1437230103
116.079041, 320003.100869, 1912977170
116.066354, 325001.707615, 490812963
116.043379, 330001.019771, 1322095160
115.976675, 335002.529196, 1887134434
115.879502, 340002.014159, 1746284835
115.938261, 345008.310993, 1776343582
116.069728, 350005.220408, 2052472140
116.174291, 355001.054789, 978112615
116.085582, 360001.336232, 1909586074
115.983749, 365006.388186, 175164186
116.010257, 370000.866413, 554980875
116.142169, 375001.398176, 1307192074
116.113292, 380000.420495, 1054362479
116.044356, 385000.052458, 1842663863
115.989537, 390000.771131, 350287430
115.930352, 395000.296180, 482829463
115.714018, 400002.425440, 1094208988
115.625327, 405007.238223, 328389697
115.788734, 410005.399255, 955241104
115.710672, 415000.617437, 1531494609
115.638506, 420000.720494, 1699049995
115.569988, 425003.507849, 1964541860
115.528521, 430008.919818, 1417236371
115.291535, 435003.039633, 2089398989
115.241218, 440000.936376, 2110560807
115.718710, 445003.193430, 961971263
115.650957, 450000.602232, 1293147360
115.659051, 455000.068450, 393139792
115.677498, 460001.455713, 1987083729
115.580346, 465011.815922, 1226821356
115.525085, 470003.598741, 1319350834
115.552981, 475008.403027, 1279019414
115.537778, 480005.239135, 56746879
115.512991, 485003.588429, 1738543587
115.484821, 490002.478998, 977236514
115.551332, 495000.120877, 399210086
115.523108, 500006.252003, 1638607850
115.653920, 505005.639234, 1036155436
115.682309, 510001.215110, 674146237
115.705136, 515003.851213, 1980063423
115.768103, 520001.605360, 894565235
115.785441, 525002.103271, 244349043
115.805972, 530012.284853, 1789564299
115.959842, 535000.573611, 44365020
115.973913, 540008.733316, 1166055934
115.904003, 545000.772629, 1168899890
115.993470, 550009.685560, 415054065
115.996580, 555008.599008, 1871537498
115.873684, 560016.445722, 415898569
115.862815, 565001.041882, 828081176
115.843807, 570002.482932, 1962712879
115.853686, 575002.688354, 853138732
115.815648, 580005.053229, 1502816832
115.796903, 585001.211728, 663133776
115.896104, 590002.727678, 1374126741
115.799716, 595001.032428, 348700310
115.782876, 600006.142786, 902814044
115.824347, 605000.081351, 1084966908
115.805664, 610000.493100, 335900940
115.886670, 615002.619016, 577586220
115.836167, 620003.155321, 1539592511
115.802089, 625002.593955, 1128223798
115.796611, 630002.754298, 458789811
115.904794, 635001.915839, 1426034339
115.861680, 640000.353060, 214032965
115.815344, 645002.642825, 1951531222
115.782460, 650001.890504, 1546870373
115.806091, 655006.730498, 144198891
115.759711, 660001.433925, 630303110
115.809366, 665000.041769, 589194570
115.758877, 670001.005725, 1696566500
115.821867, 675003.716723, 2077481134
115.859011, 680000.734565, 1353996977
115.853627, 685010.842183, 1772070687
115.849482, 690000.951904, 1587196221
115.839763, 695008.549938, 234934379
115.831452, 700005.823255, 1377933804
115.711117, 705001.930802, 1680143008
115.708549, 710008.548356, 583696549
115.767495, 715002.440683, 1603926994
115.762795, 720001.022009, 236967426
115.730655, 725006.488330, 617758267
115.652221, 730002.649743, 628058024
115.802553, 735004.315462, 1012794076
115.788224, 740002.289435, 911131513
115.741577, 745001.339758, 2126317165
115.865577, 750002.828937, 979361709
116.075880, 755004.044228, 945847093
116.043642, 760001.235499, 1865635297
116.048390, 765002.490640, 977832535
116.014282, 770005.923876, 837380767
116.015502, 775003.287560, 1696406597
116.048233, 780003.528546, 264664419
116.069880, 785003.051265, 966567879
116.096182, 790000.497757, 1885350992
116.096135, 795002.249753, 1961956165
116.080055, 800001.331831, 584810131
116.109515, 805007.180223, 37712209
116.082233, 810000.881932, 801595485
116.025911, 815001.731630, 2098673731
116.051702, 820003.152581, 1622169480
115.945269, 825001.422384, 1204628418
115.917260, 830001.562744, 1606187627
115.871414, 835001.218007, 1804937300
115.938181, 840000.560183, 754867615
115.954043, 845000.561664, 1911555719
115.898600, 850003.166877, 1887676084
115.897476, 855002.969669, 1796067408
115.858755, 860007.490057, 1750872306
115.840424, 865003.007572, 1301848455
115.820058, 870000.855386, 1230018545
115.762809, 875005.344749, 296647063
115.774406, 880001.539282, 1538049111
115.727437, 885003.900850, 815910192
115.793155, 890003.600534, 1680858030
115.776180, 895002.452174, 632092649
115.901715, 900000.379138, 153487536
115.889584, 905001.601562, 824118700
115.823937, 910001.724913, 404293194
115.800390, 915001.476876, 1899614076
115.812692, 920001.521987, 1954727337
115.781693, 925005.184453, 97615937
115.751888, 930003.095890, 1974802635
115.730422, 935007.814565, 1610816924
115.733800, 940000.675185, 193227993
115.746523, 945003.660109, 1287582941
115.740706, 950000.671302, 2018625457
115.681402, 955001.862779, 975837715
115.730705, 960013.321384, 1339510334
115.747548, 965010.778055, 2084523689
115.700755, 970001.547350, 409637578
115.691642, 975000.939939, 1491451272
115.732931, 980007.790482, 1256738996
115.701575, 985007.113788, 864228850
115.689749, 990000.575121, 309947216
115.691375, 995002.395695, 5764016
115.686812, 1000001.544199, 1800632033
115.678874, 1005002.532111, 1921413299
115.732662, 1010002.233031, 1074001906
115.714355, 1015000.314670, 260523387
115.717509, 1020000.788947, 21776812
115.751800, 1025004.338272, 1223227445
115.718687, 1030004.706813, 641118186
115.722480, 1035001.883203, 1555799049
115.737559, 1040010.987156, 1893067103
115.764025, 1045004.184101, 1292807799
115.750602, 1050002.095230, 2136279890
115.761750, 1055001.616670, 350645581
115.734614, 1060003.720042, 410002687
115.689657, 1065000.211521, 670581959
115.623208, 1070000.507191, 1724391000
115.607532, 1075000.324322, 1543078367
115.628087, 1080001.712166, 389996198
115.613491, 1085003.336400, 1635387027
115.637447, 1090002.346875, 1838860645
115.635185, 1095003.074110, 1034942936
115.599210, 1100005.729809, 1617120091
115.589307, 1105004.687398, 663988862
115.579307, 1110002.462476, 405695001
115.562629, 1115006.948853, 339787765
115.535467, 1120002.321542, 1135521918
115.564846, 1125019.544153, 47623179
115.560525, 1130005.453529, 1951454259
115.536487, 1135000.568139, 1484282624
115.556593, 1140000.309005, 1829675625
115.539781, 1145000.200035, 376496529
115.530795, 1150002.778503, 432021778
115.532284, 1155004.537963, 2004618449
115.572693, 1160002.961865, 120938627
115.526536, 1165004.889939, 1419346695
115.523313, 1170003.925054, 711188740
115.536421, 1175009.626998, 551049515
115.598980, 1180001.627406, 1604853002
115.580975, 1185007.071016, 326897605
115.655946, 1190006.868063, 570150261
115.653698, 1195000.573144, 1342243454
115.694070, 1200005.525693, 1771876319
115.673711, 1205003.595222, 848042794
115.637836, 1210001.590315, 222346540
115.674772, 1215000.994185, 510546656
115.772459, 1220001.109367, 1405744781
115.800560, 1225000.024283, 478450667
115.766678, 1230000.994219, 678153799
115.749359, 1235000.369398, 361681529
115.787221, 1240008.366408, 1456234981
115.750064, 1245001.296518, 1309258607
115.778032, 1250003.977715, 10279168
115.770240, 1255003.089539, 1861672696
115.771861, 1260001.376683, 1261063559
115.736807, 1265002.199182, 1379856458
115.777868, 1270003.154696, 1911335642
115.766841, 1275017.510365, 1805657159
115.751977, 1280001.901085, 455581469
115.766397, 1285000.952317, 423039195
115.744326, 1290004.579404, 1450352310
115.800467, 1295000.419542, 1654251704
115.747757, 1300002.728895, 1387061857
115.741648, 1305001.465312, 1061440331
115.759035, 1310003.086720, 804595980
115.708101, 1315020.160595, 47234947
115.688693, 1320004.842461, 1600590913
115.683335, 1325001.360442, 1009826569
115.666876, 1330001.351066, 1895121034
115.676082, 1335003.560340, 1799549441
115.693247, 1340002.014737, 290790338
115.676490, 1345006.501650, 161359943
115.673998, 1350001.465180, 1394300999
115.712011, 1355001.618959, 1631078441
115.734315, 1360001.469381, 452228494
115.715423, 1365000.944413, 1739855545
115.787574, 1370000.942077, 1514850719
115.776092, 1375008.804422, 156873817
115.729248, 1380010.106938, 533538909
115.696469, 1385000.876138, 1374107252
115.688678, 1390002.243290, 479509068
115.677447, 1395003.584535, 1471435023
115.657247, 1400002.106428, 1278420592
115.655032, 1405000.728756, 1051483002
115.716123, 1410002.421052, 1061598909
115.690442, 1415002.385269, 199127427
115.742630, 1420000.181929, 640417708
115.779406, 1425005.421936, 1640786634
115.761084, 1430001.268451, 1140779289
115.762390, 1435002.381363, 1845818011
115.752387, 1440004.039872, 413331590
115.745169, 1445002.194973, 1357705938
115.781246, 1450002.483868, 1351165135
115.780174, 1455004.754519, 859798375
115.784222, 1460001.702139, 1385446057
115.781825, 1465005.074168, 914503585
115.765934, 1470002.104373, 2007883059
115.762447, 1475014.768108, 1207479329
115.779158, 1480005.401894, 1649445703
115.754318, 1485002.160796, 250439804
115.747224, 1490000.295704, 2019114855
115.766509, 1495000.338268, 1266862127
115.767292, 1500011.985398, 2147105760
115.759694, 1505000.803507, 1601436921
115.780789, 1510006.179176, 790277823
115.776553, 1515000.178231, 288118396
115.741677, 1520001.512831, 37488928
115.767030, 1525002.058547, 1000235383
115.781414, 1530008.166115, 1904663986
115.792925, 1535000.494427, 1869894807
115.830504, 1540004.801594, 927943263
115.822201, 1545001.122252, 961220696
115.791751, 1550000.342077, 169566719
115.823037, 1555002.290490, 1390955861
115.836271, 1560003.826339, 693379960
115.851302, 1565000.354948, 2029250092
115.839750, 1570001.161066, 1718902070
115.855741, 1575001.741124, 1546090406
115.891359, 1580000.636438, 16461577
115.942274, 1585002.088352, 1854995121
115.973178, 1590001.522190, 1630026611
115.998661, 1595003.650265, 2129383734
116.040143, 1600008.599210, 1094151246
116.041972, 1605001.612457, 1820837840
116.063004, 1610014.282047, 496846091
116.071786, 1615000.034807, 1176681521
116.060137, 1620006.777076, 1643317737
116.051021, 1625003.002171, 1361232386
116.052208, 1630016.622886, 989828077
116.094705, 1635002.538079, 1805821188
116.065088, 1640000.569739, 1625163035
116.088581, 1645020.327702, 199865628
116.088789, 1650001.334440, 312643346
116.087609, 1655013.458112, 893647515
116.063843, 1660001.007567, 1319856024
116.096436, 1665000.643641, 414475351
116.076737, 1670001.434278, 18513207
116.067650, 1675000.516844, 850060325
116.055129, 1680001.778304, 605918892
116.060861, 1685001.636940, 1889946864
116.028550, 1690000.769082, 1596304040
116.018175, 1695010.384944, 1134896928
115.981315, 1700008.275183, 1613093464
116.010816, 1705002.171121, 1293518580
116.007704, 1710004.827200, 618114888
116.024385, 1715009.707789, 1880057482
116.004249, 1720003.808557, 1241127811
115.968202, 1725001.055434, 543628855
115.971562, 1730004.397672, 2142666400
115.978543, 1735004.678128, 1689773736
115.956347, 1740000.150412, 1223106264
115.996281, 1745002.393309, 1498488283
115.986098, 1750003.523928, 797891372
115.968015, 1755005.410001, 851716771
115.949423, 1760005.934074, 1432287649
115.963907, 1765003.088453, 2047554029
115.965771, 1770001.462555, 1030911212
116.010892, 1775001.609937, 1123011194
116.088099, 1780001.170646, 1639460590
116.068201, 1785000.645401, 2134047079
116.067114, 1790008.891492, 1382096142
116.039255, 1795001.424319, 42094913
116.027541, 1800000.517502, 562413283
116.043536, 1805000.143844, 1712424933
116.037106, 1810000.755388, 1377960070
116.031860, 1815002.661997, 1728708956
116.041500, 1820000.934752, 391995054
116.056970, 1825003.976603, 1977539545
116.079199, 1830003.219611, 2145826070
116.055003, 1835001.692211, 878535170
116.042856, 1840001.550689, 475868879
116.047857, 1845001.305711, 1092527262
116.060102, 1850013.388323, 1011517552
116.054563, 1855004.308105, 1611523177
116.027904, 1860000.742379, 872523344
116.014737, 1865004.841429, 1807139249
116.010469, 1870003.220310, 1156537706
115.986693, 1875005.756842, 1397626467
116.001315, 1880000.925059, 1579452234
115.998154, 1885013.019144, 906113689
115.981106, 1890004.228935, 789184267
115.961062, 1895003.929758, 193178270
115.959494, 1900006.185002, 421653856
115.959448, 1905001.817099, 596038700
115.937567, 1910002.673183, 923806290
115.922905, 1915000.527048, 1552050499
115.893009, 1920007.698809, 2146340062
115.883633, 1925007.294554, 1177965469
115.880953, 1930003.391240, 1186696399
115.876646, 1935001.135930, 483340054
115.879246, 1940000.253227, 599350891
115.862904, 1945000.692641, 744477595
115.844083, 1950000.211596, 1764236269
115.829713, 1955000.054107, 569662077
115.824639, 1960000.077003, 1506791396
115.807944, 1965004.917725, 2013954078
115.801381, 1970005.388616, 1580653255
115.801935, 1975000.440807, 1941909948
115.811594, 1980008.642789, 492771767
115.804763, 1985015.185958, 967209721
115.805577, 1990001.215874, 42168639
115.791288, 1995001.264146, 1514211614
115.792265, 2000001.324361, 1175887800
115.790938, 2005002.943239, 1284116395
115.788044, 2010001.451072, 455379122
115.809015, 2015000.541205, 399704166
115.795166, 2020005.688436, 3836181
115.799914, 2025002.315683, 483580930
115.785133, 2030007.297161, 458895161
115.774757, 2035003.115677, 1475189548
115.804978, 2040000.488332, 1601965405
115.817192, 2045004.910865, 1808412232
115.814292, 2050003.051525, 1885576070
115.800503, 2055000.031485, 752699305
115.828904, 2060001.044660, 330437014
115.856589, 2065003.427308, 1570717938
115.893578, 2070000.996417, 224890650
